1,0.4970
2,0.4968
3,0.4950
4,0.4930
5,0.4899
6,0.4873
7,0.4849
8,0.4822
9,0.4800
10,0.4782
11,0.4721
12,0.47011
13,0.4685
14,0.4650
15,0.4610
16,0.4600
17,0.4588
18,0.4562
19,0.4512
20,0.4473
21,0.4449
22,0.4415
23,0.4381
24,0.4352
25,0.4333
26,0.4297
27,0.4261
28,0.4228
29,0.4196
30,0.4172
31,0.4141
32,0.4103
33,0.4079
34,0.4039
35,0.40008
36,0.3972
37,0.3950
38,0.3938
39,0.3902
40,0.3899
41,0.3871
42,0.3843
43,0.3813
44,0.38001
45,0.3789
46,0.3769
47,0.3749
48,0.3727
49,0.3704
50,0.3691
51,0.367905
