1,1.4841
2,1.4841
3,1.4841
4,1.4841
5,1.4841
6,1.4841
7,1.4841
8,1.4841
9,1.4841
10,1.4841
11,1.4841
12,1.4841
13,1.4841
14,1.4841
15,1.4841
16,1.4841
17,1.4841
18,1.4841
19,1.4841
20,1.4841
21,1.4841
22,1.4841
23,1.4841
24,1.4841
25,1.4841
26,1.4841
27,1.4841
28,1.4841
29,1.4841
30,1.4841
31,1.4841
32,1.4841
33,1.4841
34,1.4841
35,1.4841
36,1.4841
37,1.4841
38,1.4678
39,1.4678
40,1.4678
41,1.4678
42,1.4678
43,1.4678
44,1.4678
45,1.4678
46,1.4678
47,1.4678
48,1.4678
49,1.4678
50,1.4678
51,1.4678
52,1.4678
53,1.4678
54,1.4678
55,1.4678
56,1.4678
57,1.4678
58,1.4678
59,1.4678
60,1.4678
61,1.4678
62,1.4678
63,1.4678
64,1.4678
65,1.4678
66,1.4678
67,1.4678
68,1.4678
69,1.4678
70,1.4678
71,1.4678
72,1.4678
73,1.4678
74,1.4678
75,1.4678
76,1.4678
77,1.4678
78,1.4678
79,1.4678
80,1.4678
81,1.4678
82,1.4678
83,1.4678
84,1.4678
85,1.4678
86,1.4678
87,1.4678
88,1.4507
89,1.4430
90,1.4430
91,1.4430
92,1.4430
93,1.4430
94,1.4430
95,1.4430
96,1.4430
97,1.4430
98,1.4430
99,1.4430
100,1.4430
101,1.4430
102,1.4430
103,1.4430
104,1.4430
105,1.4430
106,1.4430
107,1.4430
108,1.4430
109,1.4430
110,1.4430
111,1.4430
112,1.4430
113,1.4430
114,1.4430
115,1.4430
116,1.4430
117,1.4430
118,1.4430
119,1.4430
120,1.4430
121,1.4430
122,1.4430
123,1.4430
124,1.4430
125,1.4430
126,1.4430
127,1.4430
128,1.4430
129,1.4430
130,1.4430
131,1.4430
132,1.4430
133,1.4430
134,1.4430
135,1.4430
136,1.4430
137,1.4430
138,1.4430
139,1.4430
140,1.4430
141,1.4430
142,1.4430
143,1.4430
144,1.4430
145,1.4430
146,1.4430
147,1.4430
148,1.4430
149,1.4430
150,1.4430
